Depth (ft),Pressure(Psi),Test flow rate(MCF/D),Compressibility,Density of gas,Tubing ID(in),Casing ID(in),Tubing OD(in),Flow Area,Density of Liquid,Temperature,Surface Tension
106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
7504.207547169812,2364.0471698113206,3920.830188679245,2.244586424335,6.977403691606414,1.7890000000000001,1.6277735849056605,0.8867924528301887,0.06688778349056604,0.34666666670000007,135.0,0.024999999999999998
2273.5361956002375,1437.7585358041274,2531.341283726675,3.101785185026555,6.193652221319071,1.5313175528345018,2.680736520269219,1.5048066144824446,0.069226024571959,5.577486364783019e-17,0.0,3.485928977989387e-18
2250.0,210.0,400.0,0.06031035891,0.07624862878,0.0,0.0,0.0,0.01670551215,0.3466666667,135.0,0.025
5934.0,1578.75,1986.5,0.7573379245,2.43754833025,0.0,0.0,0.0,0.02171048359,0.3466666667,135.0,0.025
7410.5,2214.0,3406.0,1.1890094215,5.1864858715,1.995,0.0,0.0,0.03250268629,0.3466666667,135.0,0.025
8690.0,3075.25,5101.5,2.1658594297500002,9.9494080345,2.441,4.974,2.375,0.09814307561,0.3466666667,135.0,0.025
11850.0,8215.0,11767.0,16.81386935,27.01175759,7.386,6.276,4.5,0.2975790164,0.3466666667,135.0,0.025
